Id,Category,bert,xlnet,roberta
46066,0,24,24,24
46067,0,19,19,19
46068,0,16,16,16
46069,0,19,19,19
46070,0,8,8,8
46071,0,26,26,26
46072,0,19,19,19
46073,0,19,19,19
46074,0,26,26,26
46075,0,24,24,24
46076,0,27,27,27
46077,0,16,16,16
46078,0,19,19,22
46079,0,20,20,20
46080,0,16,16,16
46081,0,19,19,19
46082,0,19,19,22
46083,0,9,9,9
46084,0,3,27,27
46085,0,26,26,26
46086,0,6,6,6
46087,0,16,16,16
46088,0,15,15,15
46089,0,19,19,19
46090,0,19,19,19
46091,0,25,25,25
46092,0,19,19,19
46093,0,26,26,26
46094,0,5,5,5
46095,0,11,11,11
46096,0,27,19,19
46097,0,19,19,19
46098,0,18,18,18
46099,0,19,19,19
46100,0,19,19,19
46101,0,22,22,22
46102,0,21,21,21
46103,0,11,11,11
46104,0,23,23,23
46105,0,20,20,20
46106,0,19,19,19
46107,0,11,3,3
46108,0,19,19,19
46109,0,19,19,19
46110,0,26,26,26
46111,0,15,15,15
46112,0,6,6,6
46113,0,19,19,19
46114,0,16,16,16
46115,0,20,20,20
46116,0,19,19,19
46117,0,6,6,6
46118,0,19,19,19
46119,0,26,26,26
46120,0,19,19,19
46121,0,26,26,26
46122,0,13,13,24
46123,0,12,12,12
46124,0,1,1,1
46125,0,20,20,20
46126,0,19,19,19
46127,0,15,14,15
46128,0,20,20,20
46129,0,19,19,19
46130,0,16,16,16
46131,0,19,19,19
46132,0,19,19,19
46133,0,26,26,26
46134,0,19,19,19
46135,0,26,26,26
46136,0,6,6,6
46137,0,16,16,16
46138,0,19,19,19
46139,0,19,19,19
46140,0,19,14,19
46141,0,19,19,19
46142,0,16,16,16
46143,0,19,22,19
46144,0,19,19,19
46145,0,11,11,11
46146,0,19,19,19
46147,0,20,20,20
46148,0,19,19,19
46149,0,3,3,3
46150,0,9,9,9
46151,0,16,16,16
46152,0,1,1,1
46153,0,19,19,19
46154,0,22,22,22
46155,0,25,19,25
46156,0,19,19,19
46157,0,18,6,18
46158,0,19,19,19
46159,0,18,18,18
46160,0,20,20,20
46161,0,15,15,15
46162,0,6,6,6
46163,0,20,20,20
46164,0,24,24,24
46165,0,19,19,19
46166,0,16,16,16
46167,0,1,1,1
46168,0,9,9,9
46169,0,19,19,19
46170,0,19,3,19
46171,0,26,26,26
46172,0,3,3,3
46173,0,19,19,19
46174,0,19,19,19
46175,0,19,19,19
46176,0,5,5,5
46177,0,26,26,26
46178,0,25,25,25
46179,0,24,24,24
46180,0,19,19,19
46181,0,7,7,7
46182,0,16,16,16
46183,0,20,20,20
46184,0,22,22,22
46185,0,24,24,24
46186,0,19,19,19
46187,0,26,26,26
46188,0,6,6,6
46189,0,20,20,20
46190,0,11,11,11
46191,0,26,26,26
46192,0,13,13,13
46193,0,19,19,19
46194,0,20,20,20
46195,0,19,19,19
46196,0,16,16,16
46197,0,19,19,19
46198,0,26,26,26
46199,0,19,19,19
46200,0,19,19,19
46201,0,6,6,6
46202,0,19,19,19
46203,0,16,16,16
46204,0,19,19,19
46205,0,11,11,11
46206,0,14,14,14
46207,0,20,20,20
46208,0,19,19,19
46209,0,19,3,3
46210,0,19,19,19
46211,0,16,16,16
46212,0,19,19,19
46213,0,19,19,19
46214,0,19,19,19
46215,0,19,19,19
46216,0,16,16,16
46217,0,19,19,19
46218,0,16,16,16
46219,0,18,18,18
46220,0,19,19,19
46221,0,19,19,19
46222,0,12,12,12
46223,0,22,22,22
46224,0,16,16,16
46225,0,19,19,19
46226,0,22,22,22
46227,0,16,16,16
46228,0,19,19,19
46229,0,16,16,16
46230,0,20,20,20
46231,0,22,22,22
46232,0,19,19,19
46233,0,9,26,26
46234,0,19,19,19
46235,0,5,5,5
46236,0,5,5,5
46237,0,25,25,25
46238,0,11,11,11
46239,0,19,19,6
46240,0,19,19,19
46241,0,19,19,19
46242,0,25,25,25
46243,0,24,24,24
46244,0,5,20,5
46245,0,20,27,6
46246,0,19,19,19
46247,0,19,19,19
46248,0,8,8,8
46249,0,26,26,26
46250,0,19,19,19
46251,0,19,19,19
46252,0,12,6,12
46253,0,19,19,19
46254,0,16,16,16
46255,0,24,24,24
46256,0,19,19,19
46257,0,8,8,8
46258,0,20,20,20
46259,0,25,25,25
46260,0,19,19,19
46261,0,19,19,19
46262,0,8,8,8
46263,0,19,19,19
46264,0,8,8,19
46265,0,19,15,15
46266,0,3,3,3
46267,0,16,16,16
46268,0,18,18,19
46269,0,19,19,19
46270,0,19,19,19
46271,0,22,22,22
46272,0,22,22,22
46273,0,16,16,16
46274,0,16,16,16
46275,0,16,16,16
46276,0,26,26,26
46277,0,15,15,15
46278,0,3,3,3
46279,0,6,6,6
46280,0,8,8,8
46281,0,19,19,19
46282,0,16,16,16
46283,0,4,4,4
46284,0,20,20,19
46285,0,19,19,19
46286,0,22,22,22
46287,0,1,1,1
46288,0,26,26,26
46289,0,19,19,19
46290,0,6,6,6
46291,0,3,1,4
46292,0,18,18,18
46293,0,19,19,19
46294,0,19,14,14
46295,0,19,19,19
46296,0,8,19,8
46297,0,19,19,19
46298,0,3,3,3
46299,0,26,26,26
46300,0,20,20,20
46301,0,19,19,5
46302,0,17,17,17
46303,0,6,6,6
46304,0,19,19,19
46305,0,6,6,6
46306,0,26,26,26
46307,0,15,15,15
46308,0,26,26,26
46309,0,13,13,13
46310,0,19,8,8
46311,0,16,16,16
46312,0,21,10,21
46313,0,5,5,5
46314,0,6,19,6
46315,0,19,19,19
46316,0,14,14,14
46317,0,3,6,6
46318,0,26,9,26
46319,0,11,11,11
46320,0,19,19,19
46321,0,20,20,20
46322,0,26,26,26
46323,0,19,6,6
46324,0,19,19,19
46325,0,10,10,10
46326,0,11,11,11
46327,0,16,16,16
46328,0,20,20,20
46329,0,24,24,24
46330,0,11,11,8
46331,0,20,20,20
46332,0,11,11,11
46333,0,26,26,26
46334,0,0,0,0
46335,0,19,19,19
46336,0,19,19,19
46337,0,26,26,26
46338,0,21,21,21
46339,0,19,19,19
46340,0,5,5,5
46341,0,1,1,1
46342,0,19,19,19
46343,0,19,19,19
46344,0,19,19,19
46345,0,19,19,19
46346,0,19,19,19
46347,0,9,9,9
46348,0,27,27,27
46349,0,19,19,19
46350,0,26,26,26
46351,0,16,16,16
46352,0,18,18,1
46353,0,16,16,16
46354,0,19,19,19
46355,0,5,7,5
46356,0,18,18,18
46357,0,20,20,20
46358,0,19,19,19
46359,0,26,26,26
46360,0,19,19,19
46361,0,19,19,19
46362,0,22,22,22
46363,0,19,19,19
46364,0,19,19,19
46365,0,20,20,20
46366,0,8,8,8
46367,0,22,22,22
46368,0,26,9,26
46369,0,19,19,19
46370,0,19,19,19
46371,0,20,20,20
46372,0,19,19,19
46373,0,16,16,16
46374,0,24,24,24
46375,0,19,19,19
46376,0,0,0,3
46377,0,20,20,20
46378,0,19,19,19
46379,0,17,17,17
46380,0,14,14,14
46381,0,19,19,19
46382,0,6,6,6
46383,0,19,19,19
46384,0,16,16,16
46385,0,19,19,19
46386,0,25,25,25
46387,0,12,12,12
46388,0,20,20,20
46389,0,3,3,3
46390,0,24,13,19
46391,0,19,19,19
46392,0,19,19,19
46393,0,16,16,16
46394,0,19,19,19
46395,0,20,20,20
46396,0,19,19,19
46397,0,26,26,26
46398,0,20,20,20
46399,0,9,9,9
46400,0,19,19,19
46401,0,19,13,19
46402,0,19,19,19
46403,0,11,11,11
46404,0,6,6,6
46405,0,19,19,19
46406,0,19,19,19
46407,0,22,22,22
46408,0,19,19,19
46409,0,19,19,19
46410,0,19,19,19
46411,0,19,19,19
46412,0,19,19,19
46413,0,19,19,19
46414,0,19,19,19
46415,0,6,26,26
46416,0,26,26,26
46417,0,15,15,15
46418,0,19,19,19
46419,0,25,25,25
46420,0,5,5,5
46421,0,1,1,1
46422,0,19,19,19
46423,0,19,19,19
46424,0,8,8,8
46425,0,3,3,3
46426,0,16,16,16
46427,0,19,19,19
46428,0,26,26,26
46429,0,5,5,5
46430,0,3,3,3
46431,0,19,19,19
46432,0,22,22,22
46433,0,20,20,20
46434,0,13,13,19
46435,0,19,19,19
46436,0,22,22,22
46437,0,19,19,19
46438,0,16,16,16
46439,0,19,19,19
46440,0,19,19,19
46441,0,19,19,19
46442,0,22,22,22
46443,0,19,19,19
46444,0,19,19,19
46445,0,3,3,3
46446,0,19,19,19
46447,0,20,20,20
46448,0,19,19,19
46449,0,16,16,16
46450,0,19,19,19
46451,0,19,19,19
46452,0,16,16,16
46453,0,5,5,5
46454,0,19,19,19
46455,0,9,9,9
46456,0,19,19,19
46457,0,26,26,26
46458,0,24,24,24
46459,0,5,5,5
46460,0,24,24,24
46461,0,19,19,19
46462,0,7,7,7
46463,0,26,26,26
46464,0,16,16,16
46465,0,19,19,19
46466,0,19,19,19
46467,0,19,19,19
46468,0,11,8,8
46469,0,19,19,19
46470,0,26,26,26
46471,0,20,20,20
46472,0,19,19,19
46473,0,19,19,19
46474,0,19,19,19
46475,0,16,16,16
46476,0,16,16,16
46477,0,16,16,16
46478,0,20,20,20
46479,0,19,19,19
46480,0,22,22,22
46481,0,22,22,22
46482,0,20,20,20
46483,0,19,19,19
46484,0,26,26,26
46485,0,15,15,15
46486,0,26,26,26
46487,0,19,19,19
46488,0,25,25,25
46489,0,20,20,20
46490,0,14,14,14
46491,0,19,19,19
46492,0,3,3,3
46493,0,19,24,19
46494,0,19,19,15
46495,0,20,20,20
46496,0,6,6,15
46497,0,5,5,19
46498,0,14,19,14
46499,0,18,18,18
46500,0,20,20,20
46501,0,24,24,24
46502,0,12,12,12
46503,0,12,12,12
46504,0,16,16,16
46505,0,14,14,14
46506,0,20,20,20
46507,0,19,19,19
46508,0,23,23,23
46509,0,20,20,20
46510,0,19,19,19
46511,0,16,16,16
46512,0,19,19,19
46513,0,1,1,1
46514,0,5,5,5
46515,0,11,11,11
46516,0,19,19,19
46517,0,16,16,16
46518,0,19,19,19
46519,0,22,22,22
46520,0,19,19,19
46521,0,19,19,19
46522,0,19,19,19
46523,0,3,3,3
46524,0,6,15,15
46525,0,22,22,22
46526,0,24,24,24
46527,0,19,19,19
46528,0,19,19,19
46529,0,15,15,15
46530,0,16,16,16
46531,0,10,21,10
46532,0,11,11,11
46533,0,26,26,14
46534,0,26,26,26
46535,0,19,19,19
46536,0,26,26,26
46537,0,5,5,5
46538,0,26,26,26
46539,0,26,26,26
46540,0,19,19,19
46541,0,13,24,24
46542,0,19,19,19
46543,0,26,26,26
46544,0,20,20,20
46545,0,6,6,6
46546,0,25,25,25
46547,0,5,5,5
46548,0,14,14,14
46549,0,3,3,3
46550,0,19,19,19
46551,0,19,19,19
46552,0,19,19,19
46553,0,19,19,19
46554,0,19,19,19
46555,0,26,26,19
46556,0,20,20,20
46557,0,16,16,16
46558,0,19,19,19
46559,0,20,20,20
46560,0,6,6,6
46561,0,26,26,26
46562,0,3,3,3
46563,0,19,19,19
46564,0,0,0,0
46565,0,19,19,19
46566,0,20,20,20
46567,0,19,19,19
46568,0,19,19,19
46569,0,19,19,19
46570,0,9,9,9
46571,0,19,19,19
46572,0,19,19,19
46573,0,3,25,3
46574,0,1,1,1
46575,0,19,19,19
46576,0,20,20,20
46577,0,19,19,19
46578,0,19,19,19
46579,0,19,19,19
46580,0,5,5,5
46581,0,13,13,13
46582,0,14,3,20
46583,0,20,20,20
46584,0,6,6,6
46585,0,19,19,19
46586,0,19,19,19
46587,0,11,11,11
46588,0,11,11,11
46589,0,14,14,14
46590,0,26,26,26
46591,0,19,19,19
46592,0,20,18,20
46593,0,19,19,6
46594,0,18,18,18
46595,0,19,19,19
46596,0,6,6,6
46597,0,19,19,19
46598,0,19,19,19
46599,0,8,8,8
46600,0,19,19,19
46601,0,20,5,5
46602,0,20,20,20
46603,0,26,26,26
46604,0,19,19,19
46605,0,19,19,19
46606,0,19,19,19
46607,0,25,25,25
46608,0,19,19,19
46609,0,14,14,14
46610,0,3,3,3
46611,0,22,22,22
46612,0,19,19,19
46613,0,19,11,19
46614,0,19,19,19
46615,0,14,14,14
46616,0,6,6,6
46617,0,3,3,3
46618,0,19,19,19
46619,0,19,19,19
46620,0,26,26,26
46621,0,11,19,19
46622,0,19,19,19
46623,0,19,19,19
46624,0,25,25,25
46625,0,19,19,19
46626,0,19,19,19
46627,0,26,26,26
46628,0,8,19,19
46629,0,13,13,13
46630,0,0,0,0
46631,0,19,19,19
46632,0,22,22,22
46633,0,6,6,6
46634,0,6,6,6
46635,0,6,6,6
46636,0,1,1,1
46637,0,5,20,20
46638,0,22,22,22
46639,0,19,19,19
46640,0,20,20,20
46641,0,19,19,19
46642,0,11,11,11
46643,0,19,19,19
46644,0,19,19,19
46645,0,19,24,24
46646,0,19,19,19
46647,0,19,19,19
46648,0,26,26,26
46649,0,6,6,6
46650,0,15,15,15
46651,0,19,19,19
46652,0,19,6,20
46653,0,20,20,20
46654,0,19,19,19
46655,0,19,19,19
46656,0,6,6,6
46657,0,5,5,5
46658,0,26,23,26
46659,0,6,6,6
46660,0,19,19,19
46661,0,20,20,20
46662,0,23,23,23
46663,0,26,26,20
46664,0,27,27,27
46665,0,19,19,19
46666,0,6,19,19
46667,0,19,19,19
46668,0,19,19,19
46669,0,13,13,13
46670,0,19,19,19
46671,0,26,26,26
46672,0,19,19,19
46673,0,13,13,13
46674,0,25,25,25
46675,0,26,26,26
46676,0,19,19,19
46677,0,11,11,11
46678,0,1,1,1
46679,0,6,6,6
46680,0,19,19,19
46681,0,6,6,6
46682,0,26,26,26
46683,0,2,2,2
46684,0,22,22,22
46685,0,15,15,15
46686,0,5,5,5
46687,0,9,9,9
46688,0,12,12,12
46689,0,26,26,26
46690,0,13,13,13
46691,0,11,11,11
46692,0,19,19,19
46693,0,19,19,19
46694,0,3,3,3
46695,0,19,22,22
46696,0,19,19,19
46697,0,23,26,26
46698,0,19,19,19
46699,0,6,6,6
46700,0,26,26,26
46701,0,16,16,16
46702,0,19,19,19
46703,0,10,10,10
46704,0,20,26,20
46705,0,19,19,19
46706,0,24,24,24
46707,0,19,19,19
46708,0,19,19,19
46709,0,18,18,18
46710,0,19,19,19
46711,0,26,14,14
46712,0,20,20,20
46713,0,16,16,16
46714,0,19,19,19
46715,0,18,18,18
46716,0,19,11,19
46717,0,19,19,19
46718,0,16,16,16
46719,0,22,22,22
46720,0,25,25,25
46721,0,19,19,19
46722,0,22,19,22
46723,0,16,16,16
46724,0,3,0,0
46725,0,19,19,19
46726,0,19,19,19
46727,0,15,15,15
46728,0,4,4,4
46729,0,8,8,19
46730,0,14,14,11
46731,0,20,20,20
46732,0,26,26,26
46733,0,6,6,6
46734,0,26,26,26
46735,0,19,19,19
46736,0,10,10,10
46737,0,6,6,6
46738,0,18,18,18
46739,0,19,19,19
46740,0,22,22,22
46741,0,8,8,8
46742,0,3,3,3
46743,0,19,19,19
46744,0,24,24,24
46745,0,19,19,19
46746,0,23,23,23
46747,0,19,19,19
46748,0,19,19,19
46749,0,20,20,20
46750,0,19,19,19
46751,0,19,19,19
46752,0,0,0,0
46753,0,9,9,9
46754,0,6,6,6
46755,0,26,26,26
46756,0,22,22,22
46757,0,20,20,20
46758,0,1,1,1
46759,0,21,1,1
46760,0,22,22,22
46761,0,6,19,19
46762,0,3,3,3
46763,0,27,27,27
46764,0,19,19,19
46765,0,19,19,19
46766,0,11,11,11
46767,0,1,1,1
46768,0,8,8,8
46769,0,3,3,3
46770,0,19,19,19
46771,0,11,11,11
46772,0,19,19,19
46773,0,19,19,19
46774,0,19,5,19
46775,0,26,26,26
46776,0,8,8,8
46777,0,18,19,18
46778,0,19,19,19
46779,0,19,19,19
46780,0,19,19,19
46781,0,20,24,6
46782,0,13,13,24
46783,0,0,0,0
46784,0,25,25,25
46785,0,18,18,18
46786,0,8,11,11
46787,0,6,6,6
46788,0,24,13,13
46789,0,19,19,19
46790,0,20,20,20
46791,0,19,19,19
46792,0,11,19,11
46793,0,8,8,8
46794,0,19,19,19
46795,0,19,19,19
46796,0,8,8,8
46797,0,19,19,19
46798,0,19,19,19
46799,0,15,15,15
46800,0,25,25,25
46801,0,19,19,19
46802,0,8,8,8
46803,0,19,19,19
46804,0,26,26,26
46805,0,19,19,19
46806,0,24,6,24
46807,0,22,22,22
46808,0,18,18,18
46809,0,18,18,18
46810,0,26,26,26
46811,0,19,19,19
46812,0,16,16,16
46813,0,26,26,26
46814,0,14,14,14
46815,0,24,24,24
46816,0,25,25,25
46817,0,11,11,11
46818,0,9,9,9
46819,0,26,22,19
46820,0,26,26,26
46821,0,8,16,16
46822,0,26,26,26
46823,0,19,19,19
46824,0,19,19,19
46825,0,19,19,19
46826,0,19,19,19
46827,0,22,22,22
46828,0,19,19,19
46829,0,22,22,22
46830,0,3,3,3
46831,0,1,1,1
46832,0,3,3,3
46833,0,1,1,1
46834,0,16,16,16
46835,0,19,19,19
46836,0,19,19,19
46837,0,20,20,20
46838,0,16,16,16
46839,0,8,8,8
46840,0,8,8,8
46841,0,19,19,19
46842,0,19,19,19
46843,0,6,6,6
46844,0,19,19,19
46845,0,18,18,18
46846,0,26,26,26
46847,0,6,6,6
46848,0,19,19,19
46849,0,11,11,11
46850,0,26,26,26
46851,0,11,11,11
46852,0,19,19,19
46853,0,12,12,12
46854,0,19,19,19
46855,0,11,11,11
46856,0,19,19,19
46857,0,19,19,19
46858,0,26,26,26
46859,0,19,19,19
46860,0,19,19,19
46861,0,19,19,19
46862,0,20,20,20
46863,0,11,11,11
46864,0,19,19,19
46865,0,19,19,19
46866,0,11,11,11
46867,0,20,20,20
46868,0,11,11,11
46869,0,19,19,19
46870,0,19,19,19
46871,0,20,20,20
46872,0,26,26,26
46873,0,5,5,5
46874,0,19,19,19
46875,0,6,6,6
46876,0,26,1,1
46877,0,2,2,2
46878,0,19,19,19
46879,0,19,19,19
46880,0,22,22,22
46881,0,26,26,26
46882,0,19,19,19
46883,0,19,19,19
46884,0,14,14,14
46885,0,2,2,2
46886,0,6,6,6
46887,0,24,24,24
46888,0,19,19,19
46889,0,22,22,22
46890,0,22,22,19
46891,0,19,19,3
46892,0,19,19,19
46893,0,5,5,5
46894,0,19,19,19
46895,0,1,1,1
46896,0,19,19,19
46897,0,19,14,14
46898,0,26,26,26
46899,0,20,20,20
46900,0,3,3,3
46901,0,16,16,16
46902,0,26,26,26
46903,0,16,16,16
46904,0,19,19,25
46905,0,23,23,23
46906,0,23,23,23
46907,0,20,20,20
46908,0,11,19,19
46909,0,6,6,6
46910,0,26,26,26
46911,0,26,26,26
46912,0,11,14,14
46913,0,11,11,11
46914,0,19,19,6
46915,0,20,20,5
46916,0,16,16,16
46917,0,26,26,26
46918,0,19,19,19
46919,0,14,14,14
46920,0,18,18,18
46921,0,19,19,19
46922,0,19,19,19
46923,0,19,19,19
46924,0,20,20,20
46925,0,25,10,10
46926,0,5,5,5
46927,0,6,6,6
46928,0,19,19,19
46929,0,19,19,19
46930,0,26,26,26
46931,0,22,24,24
46932,0,24,3,3
46933,0,22,22,22
46934,0,22,22,22
46935,0,22,22,22
46936,0,19,19,19
46937,0,26,14,26
46938,0,19,19,19
46939,0,3,3,3
46940,0,20,20,20
46941,0,5,5,5
46942,0,15,15,15
46943,0,19,19,19
46944,0,26,26,26
46945,0,11,11,11
46946,0,25,25,25
46947,0,10,10,10
46948,0,26,26,26
46949,0,19,19,19
46950,0,19,19,19
46951,0,6,6,6
46952,0,19,19,19
46953,0,22,22,22
46954,0,19,19,19
46955,0,25,15,10
46956,0,19,19,19
46957,0,23,23,23
46958,0,19,19,19
46959,0,20,20,20
46960,0,26,26,26
46961,0,5,5,5
46962,0,11,11,11
46963,0,20,20,20
46964,0,8,8,8
46965,0,13,13,13
46966,0,3,22,3
46967,0,22,22,22
46968,0,0,0,0
46969,0,19,19,19
46970,0,3,3,3
46971,0,12,12,12
46972,0,3,3,19
46973,0,3,3,3
46974,0,14,14,14
46975,0,19,19,19
46976,0,8,1,14
46977,0,10,10,10
46978,0,19,19,19
46979,0,26,26,26
46980,0,26,26,26
46981,0,19,19,19
46982,0,19,19,19
46983,0,19,19,19
46984,0,1,1,1
46985,0,5,5,5
46986,0,19,19,19
46987,0,6,6,6
46988,0,1,1,1
46989,0,20,20,20
46990,0,22,22,22
46991,0,22,19,19
46992,0,26,26,26
46993,0,24,24,24
46994,0,25,25,25
46995,0,5,5,5
46996,0,20,20,20
46997,0,9,9,9
46998,0,19,19,19
46999,0,6,6,6
47000,0,8,8,8
47001,0,19,19,19
47002,0,14,14,14
47003,0,19,19,19
47004,0,22,22,22
47005,0,20,20,20
47006,0,9,9,26
47007,0,6,6,6
47008,0,5,5,5
47009,0,22,19,22
47010,0,18,20,20
47011,0,5,20,20
47012,0,1,1,1
47013,0,6,6,6
47014,0,19,19,19
47015,0,19,19,19
47016,0,18,20,20
47017,0,8,8,8
47018,0,19,19,19
47019,0,19,9,11
47020,0,9,9,19
47021,0,15,15,15
47022,0,26,26,26
47023,0,20,20,20
47024,0,19,19,19
47025,0,17,17,17
47026,0,19,19,19
47027,0,26,26,26
47028,0,8,8,8
47029,0,19,19,19
47030,0,25,25,25
47031,0,3,20,20
47032,0,24,24,24
47033,0,19,19,19
47034,0,24,24,24
47035,0,19,19,19
47036,0,22,22,22
47037,0,26,26,26
47038,0,5,5,5
47039,0,15,15,15
47040,0,21,21,21
47041,0,19,19,19
47042,0,8,8,8
47043,0,8,8,8
47044,0,19,19,19
47045,0,19,19,19
47046,0,19,19,19
47047,0,9,9,9
47048,0,19,19,19
47049,0,25,25,25
47050,0,18,20,20
47051,0,5,5,5
47052,0,9,26,26
47053,0,5,5,5
47054,0,19,19,19
47055,0,8,8,8
47056,0,26,26,26
47057,0,20,20,1
47058,0,19,19,19
47059,0,5,5,5
47060,0,19,19,11
47061,0,19,19,19
47062,0,19,19,19
47063,0,11,11,11
47064,0,0,0,0
47065,0,5,5,5
47066,0,19,19,19
47067,0,12,12,12
47068,0,3,3,3
47069,0,14,14,14
47070,0,26,26,26
47071,0,19,19,19
47072,0,19,19,19
47073,0,19,19,19
47074,0,26,26,26
47075,0,19,19,19
47076,0,24,24,24
47077,0,6,9,6
47078,0,19,19,19
47079,0,12,12,12
47080,0,20,20,20
47081,0,19,19,19
47082,0,19,19,19
47083,0,11,14,14
47084,0,19,19,19
47085,0,19,19,19
47086,0,16,16,16
47087,0,3,3,3
47088,0,11,11,11
47089,0,20,20,20
47090,0,26,26,26
47091,0,14,14,14
47092,0,16,16,16
47093,0,11,11,11
47094,0,19,19,19
47095,0,26,26,26
47096,0,19,19,19
47097,0,19,19,19
47098,0,19,19,19
47099,0,19,19,19
47100,0,26,26,26
47101,0,19,19,19
47102,0,19,19,19
47103,0,6,26,3
47104,0,11,11,11
47105,0,26,26,26
47106,0,15,15,15
47107,0,19,19,19
47108,0,22,6,22
47109,0,9,9,9
47110,0,24,24,19
47111,0,15,15,15
47112,0,26,26,26
47113,0,20,20,20
47114,0,20,20,20
47115,0,19,19,19
47116,0,19,19,19
47117,0,3,2,3
47118,0,3,3,3
47119,0,19,19,19
47120,0,18,18,18
47121,0,18,18,18
47122,0,26,26,26
47123,0,14,14,14
47124,0,24,24,24
47125,0,19,19,19
47126,0,19,19,19
47127,0,19,19,19
47128,0,16,16,16
47129,0,23,26,23
47130,0,22,22,6
47131,0,19,19,19
47132,0,1,1,1
47133,0,26,26,26
47134,0,19,19,19
47135,0,19,19,19
47136,0,8,8,8
47137,0,19,19,19
47138,0,5,5,5
47139,0,26,26,26
47140,0,19,19,19
47141,0,19,19,19
47142,0,19,19,19
47143,0,14,14,14
47144,0,25,25,25
47145,0,23,23,23
47146,0,26,26,26
47147,0,19,19,19
47148,0,18,18,18
47149,0,3,3,3
47150,0,19,19,19
47151,0,19,19,19
47152,0,26,26,26
47153,0,26,26,26
47154,0,14,14,11
47155,0,8,8,8
47156,0,19,19,8
47157,0,22,6,6
47158,0,20,20,20
47159,0,24,24,24
47160,0,13,13,13
47161,0,6,6,6
47162,0,11,11,11
47163,0,6,6,6
47164,0,19,19,19
47165,0,10,10,10
47166,0,16,16,16
47167,0,27,27,27
47168,0,19,19,19
47169,0,9,9,9
47170,0,19,19,19
47171,0,19,19,19
47172,0,26,26,26
47173,0,11,11,11
47174,0,19,19,19
47175,0,6,1,1
47176,0,8,8,8
47177,0,11,19,19
47178,0,26,26,26
47179,0,5,5,5
47180,0,6,6,6
47181,0,26,23,26
47182,0,19,19,19
47183,0,18,18,18
47184,0,14,14,14
47185,0,6,6,6
47186,0,25,25,25
47187,0,8,8,8
47188,0,5,5,5
47189,0,3,3,3
47190,0,19,19,19
47191,0,5,5,5
47192,0,3,3,3
47193,0,22,22,22
47194,0,3,3,3
47195,0,19,19,19
47196,0,15,15,15
47197,0,19,19,19
47198,0,16,16,16
47199,0,13,19,19
47200,0,19,19,19
47201,0,19,19,19
47202,0,8,8,8
47203,0,26,26,26
47204,0,20,20,20
47205,0,19,19,19
47206,0,16,16,16
47207,0,20,20,20
47208,0,19,19,19
47209,0,26,26,11
47210,0,5,5,5
47211,0,19,19,19
47212,0,22,22,22
47213,0,16,16,16
47214,0,15,15,15
47215,0,11,11,11
47216,0,19,14,14
47217,0,19,19,19
47218,0,3,3,3
47219,0,3,22,3
47220,0,6,6,6
47221,0,19,19,19
47222,0,3,3,3
47223,0,26,26,26
47224,0,8,8,8
47225,0,23,23,23
47226,0,17,17,17
47227,0,26,26,26
47228,0,16,16,16
47229,0,18,18,18
47230,0,11,3,3
47231,0,19,19,19
47232,0,19,19,19
47233,0,3,3,3
47234,0,19,19,19
47235,0,13,13,13
47236,0,5,5,5
47237,0,8,8,8
47238,0,19,19,19
47239,0,20,20,20
47240,0,26,26,26
47241,0,19,19,19
47242,0,6,6,6
47243,0,19,19,19
47244,0,19,19,19
47245,0,19,19,19
47246,0,14,14,14
47247,0,19,19,19
47248,0,19,19,3
47249,0,19,19,19
47250,0,8,8,8
47251,0,9,9,9
47252,0,19,19,19
47253,0,22,22,22
47254,0,11,14,14
47255,0,14,14,14
47256,0,5,5,5
47257,0,20,20,20
47258,0,26,26,26
47259,0,19,19,19
47260,0,20,20,20
47261,0,22,22,19
47262,0,3,3,3
47263,0,19,19,19
47264,0,16,16,16
47265,0,19,19,19
47266,0,20,20,20
47267,0,25,25,25
47268,0,24,24,24
47269,0,26,26,26
47270,0,16,16,16
47271,0,26,26,26
47272,0,11,11,11
47273,0,16,16,16
47274,0,17,17,17
47275,0,11,19,19
47276,0,20,20,20
47277,0,6,6,6
47278,0,19,19,19
47279,0,19,19,19
47280,0,27,27,27
47281,0,19,19,19
47282,0,16,16,16
47283,0,19,19,19
47284,0,19,19,19
47285,0,19,19,19
47286,0,24,24,24
47287,0,16,16,16
47288,0,6,6,6
47289,0,18,18,18
47290,0,3,3,3
47291,0,19,19,19
47292,0,26,26,26
47293,0,26,19,26
47294,0,26,26,26
47295,0,26,26,26
47296,0,26,26,26
47297,0,19,19,19
47298,0,22,22,22
47299,0,20,20,20
47300,0,26,26,26
47301,0,4,4,4
47302,0,4,4,4
47303,0,13,13,13
47304,0,26,26,26
47305,0,16,16,16
47306,0,16,16,16
47307,0,19,19,19
47308,0,6,6,6
47309,0,26,26,26
47310,0,16,16,16
47311,0,5,5,5
47312,0,19,19,19
47313,0,8,8,19
47314,0,26,26,26
47315,0,5,5,5
47316,0,16,16,16
47317,0,27,27,27
47318,0,26,23,26
47319,0,19,19,19
47320,0,16,16,16
47321,0,3,19,19
47322,0,27,27,27
47323,0,14,14,14
47324,0,14,14,14
47325,0,24,24,24
47326,0,14,3,3
47327,0,19,19,19
47328,0,26,26,26
47329,0,24,24,19
47330,0,26,26,26
47331,0,8,8,8
47332,0,15,15,15
47333,0,26,26,26
47334,0,14,14,14
47335,0,19,19,19
47336,0,27,27,27
